url,month,churn_sum,commit_count,dev_count,avg_interval_hours,churn_per_dev,eng_raw,engagement_score
https://github.com/Azure/amqpnetlite,2024-12-01,415,8,1,14.775138888888888,415.0,-0.15548516439995966,0.8674211585373949
https://github.com/Azure/amqpnetlite,2025-01-01,420,10,2,390.10516666666666,210.0,-0.10758421212035606,1.0
https://github.com/Azure/amqpnetlite,2025-02-01,1106,6,2,199.16925925925923,553.0,-0.15889210958748443,0.8579915162360882
https://github.com/Azure/azure-docs-powershell-azuread,2022-10-01,161,12,5,0.16625,32.2,0.06601069624166807,0.3250198583620169
https://github.com/Azure/azure-docs-powershell-azuread,2022-11-01,10,2,2,0.0,5.0,-0.23465235192564715,0.15504170979876433
https://github.com/Azure/azure-docs-powershell-azuread,2022-12-01,9,2,2,0.0,4.5,-0.23466637785540612,0.15503378031894685
https://github.com/Azure/azure-docs-powershell-azuread,2023-01-01,51,2,2,0.0,25.5,-0.23407728880552986,0.1553668184712812
https://github.com/Azure/azure-docs-powershell-azuread,2023-02-01,171,14,4,239.44992063492063,42.75,0.04874150135836533,0.315256817006139
https://github.com/Azure/azure-docs-powershell-azuread,2023-03-01,38,7,3,136.7293253968254,12.666666666666666,-0.11298933531412668,0.223823206022864
https://github.com/Azure/azure-docs-powershell-azuread,2023-04-01,4,1,1,3302.223611111111,4.0,-0.5088953264208201,0.0
https://github.com/Azure/azure-docs-powershell-azuread,2023-06-01,348,9,6,1157.989012345679,58.0,-0.02508654756481592,0.27351854838785467
https://github.com/Azure/azure-docs-powershell-azuread,2023-07-01,543,22,3,32.55234848484849,181.0,0.17546512519277999,0.3868992988139234
https://github.com/Azure/azure-docs-powershell-azuread,2023-08-01,74,9,3,171.24654320987653,24.666666666666668,-0.07808618904772416,0.2435555017524476
https://github.com/Azure/azure-docs-powershell-azuread,2023-09-01,6,3,2,191.3950925925926,3.0,-0.22893080986035402,0.1582763511459913
https://github.com/Azure/azure-docs-powershell-azuread,2023-10-01,48,15,3,142.3619074074074,16.0,0.033750082212028625,0.30678150324090386
https://github.com/Azure/azure-docs-powershell-azuread,2023-11-01,79713,29,5,271.0952394636015,15942.6,1.1661410188546095,0.9469722950045782
https://github.com/Azure/azure-docs-powershell-azuread,2023-12-01,14820,69,5,28.051795491143316,2964.0,1.2599382013513216,1.0
https://github.com/Azure/azure-docs-powershell-azuread,2024-01-01,7765,17,4,104.21875816993463,1941.25,0.19460095958782522,0.3977176342279671
https://github.com/Azure/azure-docs-powershell-azuread,2024-02-01,88,12,6,645.7331481481481,14.666666666666666,0.06122807510639436,0.32231603063590103
https://github.com/Azure/azure-docs-powershell-azuread,2024-03-01,27,12,5,142.59949074074075,5.4,0.05527974506214334,0.31895317599138107
https://github.com/Azure/azure-docs-powershell-azuread,2024-04-01,189,23,5,229.6711473429952,37.8,0.25330316606739783,0.43090459363251227
https://github.com/Azure/azure-docs-powershell-azuread,2024-05-01,91,5,2,2534.3455,45.5,-0.3451874280084329,0.09255133162168092
https://github.com/Azure/azure-docs-powershell-azuread,2024-06-01,188,16,5,570.2010416666667,37.6,0.10226415195226156,0.34551554387531386
https://github.com/Azure/azure-docs-powershell-azuread,2024-07-01,29,11,3,307.89563131313133,9.666666666666666,-0.050865289870283714,0.2589446826731221
https://github.com/Azure/azure-docs-powershell-azuread,2024-08-01,2,1,1,0.0,2.0,-0.29160698298994314,0.12284273224092104
https://github.com/Azure/azure-docs-powershell-azuread,2024-10-01,16347,38,5,399.47980263157893,3269.4,0.6813648245986625,0.6729068238086958
https://github.com/Azure/azure-docs-powershell-azuread,2024-11-01,348,4,2,140.21409722222222,174.0,-0.2023916250022297,0.17328012874373427
https://github.com/Azure/azure-docs-powershell-azuread,2024-12-01,3734,55,1,13.79788888888889,3734.0,0.776275286038462,0.7265639147387507
https://github.com/Azure/azure-umqtt-c,2023-02-01,220,5,2,32.19133333333333,110.0,-0.17870369723724433,0.8574634506942739
https://github.com/Azure/azure-umqtt-c,2023-04-01,142,9,2,31.219012345679012,71.0,-0.10623796952378968,1.0
https://github.com/Azure/azure-umqtt-c,2023-05-01,70,4,2,19.141319444444445,35.0,-0.1983226652515473,0.8188738982267155
https://github.com/Azure/azure-umqtt-c,2023-06-01,4,2,1,61.11902777777778,4.0,-0.2772144235419761,0.6636976604354637
https://github.com/Azure/azure-umqtt-c,2023-07-01,83,2,1,948.4818055555555,83.0,-0.33399303120544277,0.552016910567943
https://github.com/Azure/azure-umqtt-c,2023-08-01,34,3,2,728.4504629629629,17.0,-0.26388333331326397,0.6899192642148061
https://github.com/Azure/azure-umqtt-c,2023-09-01,10,1,1,167.79583333333332,10.0,-0.30248594142277585,0.613989818285714
https://github.com/Azure/azure-umqtt-c,2023-11-01,4,1,1,1992.5725,4.0,-0.42270319835378894,0.3775283417970842
https://github.com/Azure/azure-umqtt-c,2024-01-01,120,2,1,719.4206944444444,120.0,-0.31815841369021974,0.5831628303208035
https://github.com/Azure/azure-umqtt-c,2024-02-01,27,2,1,156.7202777777778,27.0,-0.28303416839142187,0.6522505063827245
https://github.com/Azure/azure-umqtt-c,2024-03-01,4,2,1,4631.616527777777,4.0,-0.5780127831263281,0.07204196932707209
https://github.com/Azure/azure-umqtt-c,2024-05-01,4,2,2,4442.645416666666,2.0,-0.5271205321203993,0.1721445429667088
https://github.com/Azure/azure-umqtt-c,2025-01-01,4,2,2,5772.449583333333,2.0,-0.6146389941481697,0.0
https://github.com/Azure/azure-webjobs-sdk-extensions,2022-10-01,73,2,1,1.36625,73.0,-0.27186571758519223,0.6869124351209249
https://github.com/Azure/azure-webjobs-sdk-extensions,2022-12-01,29,1,1,1822.1166666666666,29.0,-0.41097186719992507,0.4825770150632916
https://github.com/Azure/azure-webjobs-sdk-extensions,2023-02-01,2124,7,4,237.84916666666666,531.0,-0.058723984104541015,1.0
https://github.com/Azure/azure-webjobs-sdk-extensions,2023-03-01,329,4,3,114.91333333333333,109.66666666666667,-0.16322419778143393,0.8464978355240247
https://github.com/Azure/azure-webjobs-sdk-extensions,2023-04-01,10,4,1,0.41798611111111106,10.0,-0.23634847643833404,0.7390843226264856
https://github.com/Azure/azure-webjobs-sdk-extensions,2023-05-01,4,1,1,1871.9986111111111,4.0,-0.4147678635272227,0.47700101065066247
https://github.com/Azure/azure-webjobs-sdk-extensions,2023-06-01,337,1,1,0.0,337.0,-0.2847312600576152,0.6680140181015998
https://github.com/Azure/azure-webjobs-sdk-extensions,2023-08-01,138,4,4,1847.295,34.5,-0.2411707054732368,0.7320008673070048
https://github.com/Azure/azure-webjobs-sdk-extensions,2023-09-01,356,4,2,765.2920138888888,178.0,-0.24341769888817968,0.7287002199626514
https://github.com/Azure/azure-webjobs-sdk-extensions,2023-10-01,19,2,2,1222.543888888889,9.5,-0.31498545505185294,0.6235731097752982
https://github.com/Azure/azure-webjobs-sdk-extensions,2023-11-01,210,3,2,223.54157407407408,105.0,-0.22818517803553529,0.7510755323092458
https://github.com/Azure/azure-webjobs-sdk-extensions,2024-02-01,31,1,1,1825.7605555555556,31.0,-0.4111706335327615,0.48228504377211623
https://github.com/Azure/azure-webjobs-sdk-extensions,2024-04-01,42,2,2,3012.9709722222224,21.0,-0.4324963176337485,0.45095937894090404
https://github.com/Azure/azure-webjobs-sdk-extensions,2024-06-01,47,2,2,841.1390277777778,23.5,-0.2894913135688136,0.6610218934802126
https://github.com/Azure/azure-webjobs-sdk-extensions,2024-07-01,736,3,2,181.77490740740743,368.0,-0.21805874745172069,0.7659504206787322
https://github.com/Azure/azure-webjobs-sdk-extensions,2024-08-01,6,1,1,0.0,6.0,-0.29152488480567657,0.6580347456506423
https://github.com/Azure/azure-webjobs-sdk-extensions,2024-09-01,728,2,2,7823.916944444445,364.0,-0.7394975356282935,0.0
https://github.com/Azure/azure-webjobs-sdk-extensions,2024-10-01,226,3,2,2233.5842592592594,113.0,-0.36024779370655446,0.55708648062616
https://github.com/Azure/azure-webjobs-sdk-extensions,2024-11-01,17,3,2,91.3350925925926,8.5,-0.22219127130773614,0.7598800851805834
https://github.com/Azure/azure-webjobs-sdk-extensions,2024-12-01,226,3,1,5055.21,226.0,-0.5829603706214808,0.22994013891468149
https://github.com/Azure/azure-webjobs-sdk-extensions,2025-01-01,220,5,3,976.0302222222223,73.33333333333333,-0.2028156929503729,0.7883412060834086
https://github.com/Azure/azure-webjobs-sdk-extensions,2025-02-01,124,2,1,1752.181388888889,124.0,-0.38604544200303254,0.5191918705333676
https://github.com/Azure/go-autorest,2023-01-01,96,3,3,0.0,32.0,-0.17679865682938317,1.0
https://github.com/Azure/go-autorest,2023-02-01,739,1,1,985.0283333333333,739.0,-0.3413081069858321,0.7790067726496164
https://github.com/Azure/go-autorest,2023-03-01,125,1,1,0.0,125.0,-0.28908246382374514,0.8491639181623093
https://github.com/Azure/go-autorest,2023-04-01,6,1,1,1421.8802777777778,6.0,-0.3851031561166002,0.7201748378265843
https://github.com/Azure/go-autorest,2023-05-01,219,1,1,0.0,219.0,-0.28715315649348,0.8517556468019746
https://github.com/Azure/go-autorest,2023-06-01,4,1,1,695.2336111111111,4.0,-0.3373213751271569,0.7843623357445715
https://github.com/Azure/go-autorest,2023-09-01,4,1,1,0.0,4.0,-0.2915659338978098,0.8458277568282722
https://github.com/Azure/go-autorest,2024-01-01,64,4,1,0.07097222222222223,64.0,-0.23521731290990222,0.9215234910065746
https://github.com/Azure/go-autorest,2024-05-01,2,1,1,9566.509722222223,2.0,-0.9212081219014512,0.0
https://github.com/Azure/go-autorest,2025-01-01,35,2,1,2917.2036111111115,35.0,-0.4645457870357206,0.6134558415663348
https://github.com/CastXML/CastXML,2022-11-01,414,22,1,22.82229797979798,414.0,0.10119985890981484,0.8674847021388629
https://github.com/CastXML/CastXML,2022-12-01,156,19,1,19.12893274853801,156.0,0.04102577851636306,0.735169535020628
https://github.com/CastXML/CastXML,2023-01-01,1149,21,1,46.77903439153439,1149.0,0.09633479477976092,0.8567870434592454
https://github.com/CastXML/CastXML,2023-02-01,9098,6,1,115.81379629629629,9098.0,-0.020668072067574778,0.5995125861016469
https://github.com/CastXML/CastXML,2023-03-01,7738,15,1,43.01053703703704,7738.0,0.12157540685651097,0.9122879465601286
https://github.com/CastXML/CastXML,2023-08-01,78,4,1,887.1820138888888,78.0,-0.2933134485475853,0.0
https://github.com/CastXML/CastXML,2023-09-01,10,6,1,132.00300925925924,10.0,-0.20826060812942804,0.18702040347314883
https://github.com/CastXML/CastXML,2024-01-01,1888,24,1,125.17229166666668,1888.0,0.16146495444291292,1.0
https://github.com/CastXML/CastXML,2024-02-01,96,7,1,47.63297619047619,96.0,-0.18256890864146338,0.2435131905514777
https://github.com/CastXML/CastXML,2024-03-01,11,6,1,119.8613888888889,11.0,-0.2074410065703878,0.18882260329981332
https://github.com/CastXML/CastXML,2024-04-01,10,7,1,126.83472222222223,10.0,-0.18954652771255662,0.2281702916248569
https://github.com/CastXML/CastXML,2024-05-01,321,11,1,46.05676767676767,321.0,-0.10435139186462954,0.4155035846917818
https://github.com/CastXML/CastXML,2024-07-01,221,13,1,121.57149572649573,221.0,-0.07462582128405854,0.480866342432923
https://github.com/CastXML/CastXML,2024-08-01,23,10,1,84.38125,23.0,-0.13136389719586788,0.3561065131650525
https://github.com/CastXML/CastXML,2024-10-01,10,4,1,353.1527083333333,10.0,-0.25956302273507453,0.07421290367039683
https://github.com/CastXML/CastXML,2024-11-01,141,14,1,82.54775793650795,141.0,-0.05532557423421652,0.5233051366301164
https://github.com/CastXML/CastXML,2024-12-01,62,6,1,63.61486111111111,62.0,-0.20269249943332657,0.19926396794210144
https://github.com/CastXML/CastXML,2025-02-01,43,12,1,118.62233796296296,43.0,-0.09645903713739537,0.4328578712527447
https://github.com/KnpLabs/KnpPaginatorBundle,2022-10-01,870,2,1,22.8075,870.0,-0.2569187683303,0.44412961643317905
https://github.com/KnpLabs/KnpPaginatorBundle,2022-11-01,4,1,1,536.4780555555556,4.0,-0.3268731885378384,0.18536752523841799
https://github.com/KnpLabs/KnpPaginatorBundle,2022-12-01,74,5,1,264.50772222222224,74.0,-0.2340415155818098,0.5287528002781434
https://github.com/KnpLabs/KnpPaginatorBundle,2023-01-01,266,7,3,81.39071428571428,88.66666666666667,-0.10664331564163254,1.0
https://github.com/KnpLabs/KnpPaginatorBundle,2023-03-01,352,2,1,777.4808333333333,352.0,-0.3172178335608585,0.2210827786514087
https://github.com/KnpLabs/KnpPaginatorBundle,2023-09-01,4,2,2,2161.4168055555556,2.0,-0.37698592991153435,0.0
https://github.com/KnpLabs/KnpPaginatorBundle,2023-11-01,141,4,2,353.7401388888889,70.5,-0.21934779154205647,0.5831050306116252
https://github.com/KnpLabs/KnpPaginatorBundle,2024-02-01,4,2,2,1320.286111111111,2.0,-0.3216285573093317,0.20476746794693465
https://github.com/KnpLabs/KnpPaginatorBundle,2024-03-01,72,1,1,0.0,72.0,-0.29017026476527763,0.32113200273924486
https://github.com/KnpLabs/KnpPaginatorBundle,2024-04-01,24,4,2,369.59479166666665,12.0,-0.22203226830732306,0.5731751245458856
https://github.com/KnpLabs/KnpPaginatorBundle,2024-05-01,78,2,1,256.40819444444446,78.0,-0.2885481819299733,0.32713210316619756
https://github.com/KnpLabs/KnpPaginatorBundle,2024-07-01,90,2,1,501.5683333333334,90.0,-0.3044366227343747,0.2683606037216486
https://github.com/KnpLabs/KnpPaginatorBundle,2024-08-01,548,7,3,161.21761904761905,182.66666666666666,-0.1085525250917967,0.992937815389112
https://github.com/KnpLabs/KnpPaginatorBundle,2024-09-01,42,4,2,274.22979166666664,21.0,-0.21550354049466486,0.5973249532004984
https://github.com/KnpLabs/KnpPaginatorBundle,2024-10-01,427,5,3,35.11138888888889,142.33333333333334,-0.13843599609568222,0.88239856102631
https://github.com/KnpLabs/KnpPaginatorBundle,2024-12-01,34,2,1,836.2872222222222,34.0,-0.3276148667533038,0.18262405019483896
https://github.com/KnpLabs/KnpPaginatorBundle,2025-02-01,135,1,1,0.0,135.0,-0.2888772183630786,0.32591499415068426
https://github.com/KnpLabs/snappy,2023-03-01,68,3,1,7.691111111111112,68.0,-0.25401065897980946,0.8348153329784214
https://github.com/KnpLabs/snappy,2023-05-01,72,2,2,0.0,36.0,-0.23378274428059173,0.9341229626102379
https://github.com/KnpLabs/snappy,2023-06-01,20,2,2,460.02208333333334,10.0,-0.26478754689517897,0.7819069037311642
https://github.com/KnpLabs/snappy,2023-08-01,26,2,2,799.9725,13.0,-0.2870765635311052,0.6724804283949021
https://github.com/KnpLabs/snappy,2023-09-01,252,5,2,672.0252777777778,126.0,-0.22036428793541726,1.0
https://github.com/KnpLabs/snappy,2023-12-01,146,2,2,2302.0862500000003,73.0,-0.38425213242295564,0.19540330263728964
https://github.com/KnpLabs/snappy,2024-02-01,24,2,2,2880.8533333333335,12.0,-0.42405372019971366,0.0
https://github.com/KnpLabs/snappy,2024-11-01,37,4,1,1662.9995833333332,37.0,-0.3452138718760183,0.3870590999605567
https://github.com/KnpLabs/snappy,2025-01-01,35,3,2,2944.5217592592594,17.5,-0.40971570827266307,0.07039153562196765
https://github.com/Microsoft/GSL,2022-09-01,2,1,1,0.0,2.0,-0.29160698298994314,0.0
https://github.com/Microsoft/GSL,2022-10-01,325,6,5,100.19763888888889,65.0,-0.049155523707440994,0.8724501373674405
https://github.com/Microsoft/GSL,2022-11-01,12,2,2,34.803333333333335,6.0,-0.23691481342375256,0.19680719180719744
https://github.com/Microsoft/GSL,2022-12-01,1985,6,2,303.8367592592593,992.5,-0.15345180426142704,0.49714489249278004
https://github.com/Microsoft/GSL,2023-01-01,43,3,3,369.5447222222222,14.333333333333334,-0.2017480858088475,0.3233530019631092
https://github.com/Microsoft/GSL,2023-02-01,1429,10,3,413.0288611111111,476.3333333333333,-0.05955475355374695,0.8350289994012068
https://github.com/Microsoft/GSL,2023-03-01,15,3,3,399.71416666666664,5.0,-0.20406570110757566,0.3150131726557333
https://github.com/Microsoft/GSL,2023-05-01,99,5,2,701.6818333333333,49.5,-0.2244620434264777,0.2416178971206618
https://github.com/Microsoft/GSL,2023-06-01,161,3,2,1143.4396296296297,80.5,-0.28941374111077434,0.007892277425029902
https://github.com/Microsoft/GSL,2023-07-01,6,3,2,288.6315740740741,3.0,-0.23533023883310455,0.20250920871140993
https://github.com/Microsoft/GSL,2023-09-01,87,3,3,863.4222222222221,29.0,-0.2337298402807347,0.20826816739530388
https://github.com/Microsoft/GSL,2023-10-01,18,1,1,0.0,18.0,-0.2912785902528767,0.0011817057707630963
https://github.com/Microsoft/GSL,2024-01-01,12,2,1,0.003472222222222222,12.0,-0.27302802633946427,0.06685549895151258
https://github.com/Microsoft/GSL,2024-02-01,66,4,4,1253.4837499999999,16.5,-0.2028660954584186,0.3193298969868265
https://github.com/Microsoft/GSL,2024-10-01,399,8,6,713.4518402777778,66.5,-0.013709772710301145,1.0
https://github.com/Microsoft/GSL,2024-11-01,39,3,1,281.2578703703704,39.0,-0.2726101323697619,0.0683592706852477
https://github.com/Microsoft/GSL,2024-12-01,407,7,3,321.4883333333333,135.66666666666666,-0.12077265002100146,0.6147392872243473
https://github.com/Microsoft/GSL,2025-01-01,919,5,3,157.04505555555556,306.3333333333333,-0.14062583767195977,0.5432985281358323
https://github.com/Microsoft/GSL,2025-02-01,355,6,3,367.82087962962964,118.33333333333333,-0.1428125813672062,0.5354296341190627
https://github.com/Microsoft/clrmd,2022-10-01,11,5,2,0.13316666666666666,5.5,-0.17952527097777707,0.5144629956191048
https://github.com/Microsoft/clrmd,2022-11-01,402,2,1,202.7875,402.0,-0.2783692878051628,0.4733793581849051
https://github.com/Microsoft/clrmd,2022-12-01,7900,9,3,163.0814814814815,2633.3333333333335,0.015265381082983982,0.5954259995691671
https://github.com/Microsoft/clrmd,2023-01-01,150,7,4,397.0720634920635,37.5,-0.09047597889457254,0.5514755427326788
https://github.com/Microsoft/clrmd,2023-02-01,1846,9,4,384.96265432098767,461.5,-0.03465399214178832,0.5746774555870813
https://github.com/Microsoft/clrmd,2023-03-01,29960,47,4,49.02452718676123,7490.0,0.9886387677641482,1.0
https://github.com/Microsoft/clrmd,2023-04-01,1950,17,3,69.14187908496733,650.0,0.09787399033918977,0.6297615340866709
https://github.com/Microsoft/clrmd,2023-05-01,336,12,5,281.86375,67.2,0.04924350887344573,0.6095487065133215
https://github.com/Microsoft/clrmd,2023-06-01,86,4,3,286.276875,28.666666666666668,-0.1773840673439101,0.5153529678864218
https://github.com/Microsoft/clrmd,2023-07-01,61,2,2,960.3631944444444,30.5,-0.29714145604883146,0.46557687323203745
https://github.com/Microsoft/clrmd,2023-08-01,1340,20,6,206.76068055555555,223.33333333333334,0.24924599336196096,0.6926779623084861
https://github.com/Microsoft/clrmd,2023-09-01,9439,13,3,137.88333333333333,3146.3333333333335,0.10867162251421078,0.6342494739707926
https://github.com/Microsoft/clrmd,2023-10-01,1941,19,8,169.12678362573098,242.625,0.31508647098924175,0.7200439718875739
https://github.com/Microsoft/clrmd,2023-11-01,3927,15,3,101.16375925925925,1309.0,0.08246532845670045,0.6233570606704208
https://github.com/Microsoft/clrmd,2024-01-01,50,2,2,672.8111111111111,25.0,-0.278371062953584,0.4733786203602348
https://github.com/Microsoft/clrmd,2024-02-01,79,4,4,286.94631944444444,19.75,-0.139115227555013,0.5312590711527444
https://github.com/Microsoft/clrmd,2024-03-01,3842,4,3,865.1613888888888,1280.6666666666667,-0.17093709559514497,0.5180325944169515
https://github.com/Microsoft/clrmd,2024-04-01,300,2,2,71.74777777777778,150.0,-0.23530677205361236,0.4912779102766393
https://github.com/Microsoft/clrmd,2024-05-01,216,5,4,2324.5253333333335,54.0,-0.25336417088677055,0.48377251287902295
https://github.com/Microsoft/clrmd,2024-06-01,6473,14,6,1055.0838690476191,1078.8333333333333,0.13292845502610415,0.6443316108993337
https://github.com/Microsoft/clrmd,2024-07-01,1527,8,3,139.99413194444443,509.0,-0.07717113295138131,0.557005583744696
https://github.com/Microsoft/clrmd,2024-08-01,366,5,3,134.34233333333333,122.0,-0.1456901299337203,0.5285262713924535
https://github.com/Microsoft/clrmd,2024-09-01,245,6,5,4157.446527777777,49.0,-0.31698556993214183,0.4573288435975415
https://github.com/Microsoft/clrmd,2024-10-01,453,9,4,439.7979938271605,113.25,-0.05327470672754893,0.566937921001563
https://github.com/Microsoft/clrmd,2024-11-01,116,8,4,1123.5800694444445,29.0,-0.1202821487195038,0.5390868730519625
https://github.com/Microsoft/clrmd,2024-12-01,34,2,1,132.16819444444445,34.0,-0.2812746491932495,0.472171770536055
https://github.com/Microsoft/clrmd,2025-01-01,102,1,1,17135.333055555555,102.0,-1.4172829811485697,0.0
https://github.com/Microsoft/clrmd,2025-02-01,785,10,4,1187.8550833333334,196.25,-0.08055484385981132,0.5555991743675169
https://github.com/Microsoft/language-server-protocol,2022-09-01,3,2,2,0.0,1.5,-0.23475053343395988,0.0
https://github.com/Microsoft/language-server-protocol,2022-10-01,27681,10,9,6.644694444444444,3075.6666666666665,0.4294706856772151,1.0
https://github.com/Microsoft/language-server-protocol,2022-11-01,54,10,7,110.65816666666667,7.714285714285714,0.09783030053568481,0.5007079334422445
https://github.com/Microsoft/language-server-protocol,2022-12-01,1014,16,11,133.38435763888887,92.18181818181819,0.36882824862804764,0.9087014456865503
https://github.com/Microsoft/language-server-protocol,2023-01-01,295,15,12,232.05325925925925,24.583333333333332,0.3761513575643216,0.9197265510664617
https://github.com/Microsoft/language-server-protocol,2023-02-01,109,13,9,96.57346153846153,12.11111111111111,0.23131318810137333,0.7016694259767771
https://github.com/Microsoft/language-server-protocol,2023-03-01,38,10,6,56.66461111111111,6.333333333333333,0.06276391413408876,0.44791469921145616
https://github.com/Microsoft/language-server-protocol,2023-04-01,120,7,2,356.8384523809524,60.0,-0.1647244263915964,0.10542588075711981
https://github.com/Microsoft/language-server-protocol,2023-05-01,1482,8,7,2.262395833333333,211.71428571428572,0.08161671597274862,0.47629801684151873
https://github.com/Microsoft/language-server-protocol,2023-06-01,36,6,6,56.870694444444446,6.0,-0.010764794704788474,0.337215572590254
https://github.com/Microsoft/language-server-protocol,2023-07-01,1864,12,6,179.86203703703703,310.6666666666667,0.10910416124795204,0.5176809845702306
